LID,#ID,Avg_fold,Length,Ref_GC,Covered_percent,Covered_bases,Plus_reads,Minus_reads,Read_GC,Median_fold,Std_Dev
LID106264,2_LID_108406_319_length_33793_cov_3042.057049,0.0115,33793,0.5329,0.6155,208,9,6,0.5332,0,0.15
LID106264,3_LID_108304_5458_2674_1100_9120_632_updated,0.0059,34219,0.4927,0.4296,147,4,3,0.4646,0,0.1
LID106264,4_LID_107882_345_length_34311_cov_8.59512,0.0052,34311,0.5302,0.341,117,3,3,0.4913,0,0.09
LID106264,5_LID_105867_65_length_34064_cov_12.309771,0.0206,34064,0.5259,1.321,450,7,10,0.4891,0,0.19
LID106264,6_LID_107883_492_length_34868_cov_56.276093,0.0043,34868,0.5993,0.2897,101,2,4,0.6118,0,0.08
LID106264,7_LID_105984_101_length_34574_cov_32.439343,0.0085,34574,0.5178,0.5958,206,5,5,0.468,0,0.12
,,,,,,,,,,,
,,,,,,,,,,,
LID106265,1_LID_105965_147_length_32612_cov_57.813084,0.0089,32612,0.4945,0.7267,237,5,3,0.5066,0,0.11
LID106265,2_LID_108406_319_length_33793_cov_3042.057049,0.0185,33793,0.5329,1.1778,398,8,12,0.48,0,0.19
LID106265,3_LID_108304_5458_2674_1100_9120_632_updated,0.0154,34219,0.4927,1.0491,359,10,9,0.4916,0,0.16
LID106265,4_LID_107882_345_length_34311_cov_8.59512,0.0073,34311,0.5302,0.5858,201,5,4,0.4615,0,0.1
LID106265,5_LID_105867_65_length_34064_cov_12.309771,0.0096,34064,0.5259,0.8073,275,5,5,0.5137,0,0.11
LID106265,6_LID_107883_492_length_34868_cov_56.276093,0.0158,34868,0.5993,0.8919,311,10,8,0.5258,0,0.19
LID106265,7_LID_105984_101_length_34574_cov_32.439343,0.0045,34574,0.5178,0.2979,103,3,3,0.4843,0,0.09
,,,,,,,,,,,
,,,,,,,,,,,
LID106266,1_LID_105965_147_length_32612_cov_57.813084,0.0229,32612,0.4945,1.2388,404,10,12,0.5172,0,0.24
LID106266,2_LID_108406_319_length_33793_cov_3042.057049,0.1634,33793,0.5329,8.3094,2808,18,14,0.5383,0,0.55
LID106266,3_LID_108304_5458_2674_1100_9120_632_updated,0.0058,34219,0.4927,0.5026,172,3,4,0.4581,0,0.08
LID106266,4_LID_107882_345_length_34311_cov_8.59512,0.0244,34311,0.5302,1.7749,609,13,11,0.506,0,0.21
LID106266,5_LID_105867_65_length_34064_cov_12.309771,0.038,34064,0.5259,2.3515,801,18,20,0.5419,0,0.27
LID106266,6_LID_107883_492_length_34868_cov_56.276093,0.0496,34868,0.5993,2.4923,869,29,27,0.5999,0,0.35
LID106266,7_LID_105984_101_length_34574_cov_32.439343,0.0144,34574,0.5178,1.0036,347,12,6,0.5059,0,0.15
,,,,,,,,,,,
,,,,,,,,,,,
LID106267,1_LID_105965_147_length_32612_cov_57.813084,0.0107,32612,0.4945,1.0702,349,5,2,0.468,0,0.1
LID106267,2_LID_108406_319_length_33793_cov_3042.057049,0.0176,33793,0.5329,0.7723,261,9,10,0.5501,0,0.23
LID106267,3_LID_108304_5458_2674_1100_9120_632_updated,0.0022,34219,0.4927,0.152,52,1,2,0.5857,0,0.06
LID106267,4_LID_107882_345_length_34311_cov_8.59512,0.0025,34311,0.5302,0.2506,86,1,1,0.6842,0,0.05
LID106267,5_LID_105867_65_length_34064_cov_12.309771,0.0026,34064,0.5259,0.1703,58,1,2,0.6322,0,0.07
LID106267,6_LID_107883_492_length_34868_cov_56.276093,0.0574,34868,0.5993,3.6194,1262,11,12,0.6191,0,0.33
LID106267,7_LID_105984_101_length_34574_cov_32.439343,0.0074,34574,0.5178,0.4483,155,5,5,0.4906,0,0.11
,,,,,,,,,,,
,,,,,,,,,,,
LID106268,1_LID_105965_147_length_32612_cov_57.813084,0.0077,32612,0.4945,0.4262,139,4,5,0.375,0,0.12
LID106268,2_LID_108406_319_length_33793_cov_3042.057049,0.0064,33793,0.5329,0.5563,188,4,1,0.5185,0,0.09
LID106268,3_LID_108304_5458_2674_1100_9120_632_updated,0.0035,34219,0.4927,0.1841,63,1,3,0.5447,0,0.09
LID106268,4_LID_107882_345_length_34311_cov_8.59512,0.005,34311,0.5302,0.3439,118,3,2,0.5411,0,0.09
LID106268,5_LID_105867_65_length_34064_cov_12.309771,0.0026,34064,0.5259,0.1761,60,1,2,0.6067,0,0.06
LID106268,6_LID_107883_492_length_34868_cov_56.276093,0.0044,34868,0.5993,0.2954,103,3,3,0.6818,0,0.09
LID106268,7_LID_105984_101_length_34574_cov_32.439343,0.0025,34574,0.5178,0.1735,60,1,2,0.549,0,0.06
,,,,,,,,,,,
,,,,,,,,,,,
LID106269,1_LID_105965_147_length_32612_cov_57.813084,0.0198,32612,0.4945,1.015,331,11,10,0.4555,0,0.22
LID106269,2_LID_108406_319_length_33793_cov_3042.057049,0.267,33793,0.5329,16.681,5637,42,47,0.5339,0,0.66
LID106269,3_LID_108304_5458_2674_1100_9120_632_updated,0.0112,34219,0.4927,0.6634,227,8,6,0.5285,0,0.14
LID106269,4_LID_107882_345_length_34311_cov_8.59512,0.0084,34311,0.5302,0.6441,221,7,4,0.4433,0,0.11
LID106269,5_LID_105867_65_length_34064_cov_12.309771,0.0088,34064,0.5259,0.5607,191,5,4,0.4854,0,0.12
LID106269,6_LID_107883_492_length_34868_cov_56.276093,0.0121,34868,0.5993,0.8977,313,3,10,0.6964,0,0.13
LID106269,7_LID_105984_101_length_34574_cov_32.439343,0.007,34574,0.5178,0.4772,165,4,5,0.5254,0,0.11
,,,,,,,,,,,
,,,,,,,,,,,
LID106270,1_LID_105965_147_length_32612_cov_57.813084,0.0075,32612,0.4945,0.5642,184,3,6,0.5081,0,0.11
LID106270,2_LID_108406_319_length_33793_cov_3042.057049,0.0147,33793,0.5329,0.7487,253,7,11,0.5227,0,0.18
LID106270,3_LID_108304_5458_2674_1100_9120_632_updated,0.0068,34219,0.4927,0.3419,117,4,4,0.5,0,0.12
LID106270,4_LID_107882_345_length_34311_cov_8.59512,0.0169,34311,0.5302,1.0201,350,9,10,0.485,0,0.19
LID106270,5_LID_105867_65_length_34064_cov_12.309771,0.0124,34064,0.5259,0.728,248,9,7,0.5903,0,0.16
LID106270,6_LID_107883_492_length_34868_cov_56.276093,0.0166,34868,0.5993,1.0382,362,10,10,0.5637,0,0.17
LID106270,7_LID_105984_101_length_34574_cov_32.439343,0.0149,34574,0.5178,1.0123,350,7,11,0.4235,0,0.16
,,,,,,,,,,,
,,,,,,,,,,,
LID106271,1_LID_105965_147_length_32612_cov_57.813084,0.0013,32612,0.4945,0.0644,21,1,1,0.5238,0,0.05
LID106271,2_LID_108406_319_length_33793_cov_3042.057049,0.011,33793,0.5329,0.941,318,2,3,0.543,0,0.12
LID106271,3_LID_108304_5458_2674_1100_9120_632_updated,0.0219,34219,0.4927,2.1246,727,6,3,0.5444,0,0.15
LID106271,4_LID_107882_345_length_34311_cov_8.59512,0.0074,34311,0.5302,0.4139,142,5,4,0.5875,0,0.12
LID106271,5_LID_105867_65_length_34064_cov_12.309771,0.0041,34064,0.5259,0.3288,112,1,3,0.3571,0,0.08
LID106271,6_LID_107883_492_length_34868_cov_56.276093,0.0073,34868,0.5993,0.4761,166,3,6,0.6988,0,0.12
LID106271,7_LID_105984_101_length_34574_cov_32.439343,0.0048,34574,0.5178,0.3297,114,2,4,0.5655,0,0.09
,,,,,,,,,,,
,,,,,,,,,,,
LID106272,1_LID_105965_147_length_32612_cov_57.813084,0.008,32612,0.4945,0.4508,147,5,4,0.4487,0,0.12
LID106272,2_LID_108406_319_length_33793_cov_3042.057049,0.0025,33793,0.5329,0.2456,83,2,1,0.4725,0,0.05
LID106272,3_LID_108304_5458_2674_1100_9120_632_updated,0.0035,34219,0.4927,0.3536,121,2,2,0.3802,0,0.06
LID106272,4_LID_107882_345_length_34311_cov_8.59512,0.0007,34311,0.5302,0.067,23,0,1,0.4783,0,0.03
LID106272,5_LID_105867_65_length_34064_cov_12.309771,0.0043,34064,0.5259,0.2525,86,3,2,0.604,0,0.09
LID106272,6_LID_107883_492_length_34868_cov_56.276093,0.0037,34868,0.5993,0.3069,107,2,3,0.6875,0,0.07
LID106272,7_LID_105984_101_length_34574_cov_32.439343,0.0064,34574,0.5178,0.3153,109,4,4,0.687,0,0.13
,,,,,,,,,,,
,,,,,,,,,,,
LID106273,1_LID_105965_147_length_32612_cov_57.813084,0.0027,32612,0.4945,0.1809,59,1,2,0.375,0,0.07
LID106273,2_LID_108406_319_length_33793_cov_3042.057049,0.0103,33793,0.5329,0.6451,218,6,6,0.5104,0,0.14
LID106273,3_LID_108304_5458_2674_1100_9120_632_updated,0.0076,34219,0.4927,0.5699,195,5,4,0.4054,0,0.11
LID106273,4_LID_107882_345_length_34311_cov_8.59512,0.0031,34311,0.5302,0.2419,83,1,3,0.5,0,0.07
LID106273,5_LID_105867_65_length_34064_cov_12.309771,0.0186,34064,0.5259,0.9247,315,10,15,0.5102,0,0.22
LID106273,6_LID_107883_492_length_34868_cov_56.276093,0.0133,34868,0.5993,0.8633,301,8,9,0.6345,0,0.15
LID106273,7_LID_105984_101_length_34574_cov_32.439343,0.013,34574,0.5178,0.7404,256,7,7,0.6056,0,0.17
,,,,,,,,,,,
,,,,,,,,,,,
LID106276,1_LID_105965_147_length_32612_cov_57.813084,0.0105,32612,0.4945,0.7298,238,4,6,0.44,0,0.15
LID106276,2_LID_108406_319_length_33793_cov_3042.057049,0.0087,33793,0.5329,0.5593,189,6,5,0.5616,0,0.12
LID106276,3_LID_108304_5458_2674_1100_9120_632_updated,0.0094,34219,0.4927,0.4091,140,6,6,0.408,0,0.15
LID106276,4_LID_107882_345_length_34311_cov_8.59512,0.0031,34311,0.5302,0.3089,106,2,2,0.5,0,0.06
LID106276,5_LID_105867_65_length_34064_cov_12.309771,0.0122,34064,0.5259,0.7134,243,8,7,0.5569,0,0.15
LID106276,6_LID_107883_492_length_34868_cov_56.276093,0.0116,34868,0.5993,0.717,250,7,9,0.5223,0,0.14
LID106276,7_LID_105984_101_length_34574_cov_32.439343,0.0092,34574,0.5178,0.6276,217,7,6,0.4863,0,0.12
,,,,,,,,,,,
,,,,,,,,,,,
LID106278,1_LID_105965_147_length_32612_cov_57.813084,4.603,32612,0.4945,97.4764,31789,536,537,0.4954,4,2.52
LID106278,2_LID_108406_319_length_33793_cov_3042.057049,0.0024,33793,0.5329,0.1687,57,2,1,0.5517,0,0.06
LID106278,3_LID_108304_5458_2674_1100_9120_632_updated,0.0086,34219,0.4927,0.4559,156,5,6,0.4662,0,0.15
LID106278,4_LID_107882_345_length_34311_cov_8.59512,0.0025,34311,0.5302,0.172,59,2,1,0.4884,0,0.06
LID106278,5_LID_105867_65_length_34064_cov_12.309771,0.0051,34064,0.5259,0.2936,100,4,3,0.5537,0,0.1
LID106278,6_LID_107883_492_length_34868_cov_56.276093,0.0022,34868,0.5993,0.1405,49,2,1,0.5733,0,0.06
LID106278,7_LID_105984_101_length_34574_cov_32.439343,0.0016,34574,0.5178,0.1591,55,0,1,0.3939,0,0.04
,,,,,,,,,,,
,,,,,,,,,,,
LID106279,1_LID_105965_147_length_32612_cov_57.813084,0.0069,32612,0.4945,0.2944,96,4,3,0.4808,0,0.14
LID106279,2_LID_108406_319_length_33793_cov_3042.057049,0.0174,33793,0.5329,1.2843,434,11,6,0.5673,0,0.16
LID106279,3_LID_108304_5458_2674_1100_9120_632_updated,0.0138,34219,0.4927,1.1397,390,5,7,0.4317,0,0.14
LID106279,4_LID_107882_345_length_34311_cov_8.59512,0.0169,34311,0.5302,0.9268,318,10,9,0.5165,0,0.2
LID106279,5_LID_105867_65_length_34064_cov_12.309771,0.0109,34064,0.5259,0.6576,224,2,8,0.4213,0,0.14
LID106279,6_LID_107883_492_length_34868_cov_56.276093,0.023,34868,0.5993,1.3738,479,13,13,0.5399,0,0.21
LID106279,7_LID_105984_101_length_34574_cov_32.439343,0.0069,34574,0.5178,0.5235,181,4,4,0.5485,0,0.1
,,,,,,,,,,,
,,,,,,,,,,,
LID106280,1_LID_105965_147_length_32612_cov_57.813084,0.0227,32612,0.4945,1.527,498,12,15,0.4596,0,0.19
LID106280,2_LID_108406_319_length_33793_cov_3042.057049,0.0213,33793,0.5329,1.3257,448,13,13,0.5368,0,0.2
LID106280,3_LID_108304_5458_2674_1100_9120_632_updated,0.0153,34219,0.4927,1.3004,445,7,10,0.5429,0,0.14
LID106280,4_LID_107882_345_length_34311_cov_8.59512,0.0194,34311,0.5302,1.3174,452,11,12,0.5163,0,0.18
LID106280,5_LID_105867_65_length_34064_cov_12.309771,0.0225,34064,0.5259,1.5911,542,12,13,0.5214,0,0.19
LID106280,6_LID_107883_492_length_34868_cov_56.276093,0.0309,34868,0.5993,1.9732,688,24,16,0.6638,0,0.25
LID106280,7_LID_105984_101_length_34574_cov_32.439343,0.0132,34574,0.5178,0.6537,226,8,8,0.4551,0,0.18
,,,,,,,,,,,
,,,,,,,,,,,
LID106281,1_LID_105965_147_length_32612_cov_57.813084,0.0006,32612,0.4945,0.0644,21,1,0,0.5238,0,0.03
LID106281,2_LID_108406_319_length_33793_cov_3042.057049,0,33793,0.5329,0,0,0,0,0,0,0
LID106281,3_LID_108304_5458_2674_1100_9120_632_updated,0.003,34219,0.4927,0.2192,75,3,1,0.6078,0,0.07
LID106281,4_LID_107882_345_length_34311_cov_8.59512,0.0007,34311,0.5302,0.0699,24,0,1,0.3333,0,0.03
LID106281,5_LID_105867_65_length_34064_cov_12.309771,0,34064,0.5259,0,0,0,0,0,0,0
LID106281,6_LID_107883_492_length_34868_cov_56.276093,0.0029,34868,0.5993,0.2897,101,2,2,0.6514,0,0.05
LID106281,7_LID_105984_101_length_34574_cov_32.439343,0.0028,34574,0.5178,0.0694,24,2,2,0.3333,0,0.11
,,,,,,,,,,,
,,,,,,,,,,,
LID106282,1_LID_105965_147_length_32612_cov_57.813084,0.0075,32612,0.4945,0.4845,158,4,5,0.4234,0,0.11
LID106282,2_LID_108406_319_length_33793_cov_3042.057049,0.0104,33793,0.5329,0.5297,179,6,7,0.5329,0,0.16
LID106282,3_LID_108304_5458_2674_1100_9120_632_updated,0.0045,34219,0.4927,0.301,103,2,4,0.4675,0,0.09
LID106282,4_LID_107882_345_length_34311_cov_8.59512,0.0074,34311,0.5302,0.5712,196,2,7,0.5465,0,0.1
LID106282,5_LID_105867_65_length_34064_cov_12.309771,0.0018,34064,0.5259,0.1849,63,1,2,0.619,0,0.04
LID106282,6_LID_107883_492_length_34868_cov_56.276093,0.0053,34868,0.5993,0.3442,120,2,4,0.6264,0,0.09
LID106282,7_LID_105984_101_length_34574_cov_32.439343,0.0137,34574,0.5178,0.8099,280,6,6,0.5184,0,0.16
,,,,,,,,,,,
,,,,,,,,,,,
LID106285,1_LID_105965_147_length_32612_cov_57.813084,0.0107,32612,0.4945,0.6409,209,6,6,0.4591,0,0.14
LID106285,2_LID_108406_319_length_33793_cov_3042.057049,0.0147,33793,0.5329,0.873,295,10,7,0.5519,0,0.18
LID106285,3_LID_108304_5458_2674_1100_9120_632_updated,0.0063,34219,0.4927,0.4033,138,4,4,0.4932,0,0.1
LID106285,4_LID_107882_345_length_34311_cov_8.59512,0.005,34311,0.5302,0.2856,98,4,3,0.5349,0,0.1
LID106285,5_LID_105867_65_length_34064_cov_12.309771,0.0105,34064,0.5259,0.6811,232,6,8,0.4469,0,0.15
LID106285,6_LID_107883_492_length_34868_cov_56.276093,0.3901,34868,0.5993,36.6353,12774,25,17,0.6238,0,0.57
LID106285,7_LID_105984_101_length_34574_cov_32.439343,0.017,34574,0.5178,1.1656,403,12,10,0.5366,0,0.18
,,,,,,,,,,,
,,,,,,,,,,,
LID106286,1_LID_105965_147_length_32612_cov_57.813084,0.041,32612,0.4945,2.6984,880,24,23,0.4859,0,0.29
LID106286,2_LID_108406_319_length_33793_cov_3042.057049,0.0592,33793,0.5329,3.5037,1184,33,26,0.5196,0,0.34
LID106286,3_LID_108304_5458_2674_1100_9120_632_updated,0.0622,34219,0.4927,3.9744,1360,31,35,0.4759,0,0.34
LID106286,4_LID_107882_345_length_34311_cov_8.59512,0.0428,34311,0.5302,2.6376,905,24,24,0.5176,0,0.32
LID106286,5_LID_105867_65_length_34064_cov_12.309771,0.0408,34064,0.5259,2.325,792,25,28,0.5342,0,0.29
LID106286,6_LID_107883_492_length_34868_cov_56.276093,0.0621,34868,0.5993,4.4884,1565,32,35,0.6059,0,0.31
LID106286,7_LID_105984_101_length_34574_cov_32.439343,0.0414,34574,0.5178,3.0717,1062,28,19,0.4763,0,0.26
,,,,,,,,,,,
,,,,,,,,,,,
LID106287,1_LID_105965_147_length_32612_cov_57.813084,0.0092,32612,0.4945,0.7022,229,5,5,0.4601,0,0.12
LID106287,2_LID_108406_319_length_33793_cov_3042.057049,1.8385,33793,0.5329,70.9644,23981,236,235,0.5429,1,1.81
LID106287,3_LID_108304_5458_2674_1100_9120_632_updated,0.0328,34219,0.4927,1.6511,565,10,8,0.5853,0,0.31
LID106287,4_LID_107882_345_length_34311_cov_8.59512,0.0073,34311,0.5302,0.4051,139,5,4,0.5984,0,0.12
LID106287,5_LID_105867_65_length_34064_cov_12.309771,0.0089,34064,0.5259,0.5842,199,7,5,0.5132,0,0.12
LID106287,6_LID_107883_492_length_34868_cov_56.276093,0.0199,34868,0.5993,0.7629,266,6,7,0.4561,0,0.25
LID106287,7_LID_105984_101_length_34574_cov_32.439343,0.0039,34574,0.5178,0.3211,111,4,1,0.447,0,0.07
,,,,,,,,,,,
,,,,,,,,,,,
LID106288,1_LID_105965_147_length_32612_cov_57.813084,0.004,32612,0.4945,0.23,75,1,3,0.1615,0,0.09
LID106288,2_LID_108406_319_length_33793_cov_3042.057049,0.0025,33793,0.5329,0.1657,56,1,2,0.4253,0,0.06
LID106288,3_LID_108304_5458_2674_1100_9120_632_updated,0.0053,34219,0.4927,0.3916,134,4,3,0.5622,0,0.09
LID106288,4_LID_107882_345_length_34311_cov_8.59512,0.0012,34311,0.5302,0.1166,40,0,2,0.575,0,0.03
LID106288,5_LID_105867_65_length_34064_cov_12.309771,0.002,34064,0.5259,0.2026,69,2,0,0.4754,0,0.04
LID106288,6_LID_107883_492_length_34868_cov_56.276093,0.0025,34868,0.5993,0.2524,88,1,3,0.7159,0,0.05
LID106288,7_LID_105984_101_length_34574_cov_32.439343,0.0021,34574,0.5178,0.1678,58,2,2,0.4717,0,0.06
,,,,,,,,,,,
,,,,,,,,,,,
LID106289,1_LID_105965_147_length_32612_cov_57.813084,0.0059,32612,0.4945,0.3404,111,4,3,0.4745,0,0.1
LID106289,2_LID_108406_319_length_33793_cov_3042.057049,0.0104,33793,0.5329,0.725,245,7,6,0.5826,0,0.13
LID106289,3_LID_108304_5458_2674_1100_9120_632_updated,0.0042,34219,0.4927,0.3448,118,3,1,0.5,0,0.08
LID106289,4_LID_107882_345_length_34311_cov_8.59512,0.0079,34311,0.5302,0.4255,146,4,4,0.4459,0,0.13
LID106289,5_LID_105867_65_length_34064_cov_12.309771,0,34064,0.5259,0,0,0,0,0,0,0
LID106289,6_LID_107883_492_length_34868_cov_56.276093,0.008,34868,0.5993,0.4847,169,6,4,0.5288,0,0.12
LID106289,7_LID_105984_101_length_34574_cov_32.439343,0.0167,34574,0.5178,1.0326,357,9,9,0.6315,0,0.19
,,,,,,,,,,,
,,,,,,,,,,,
LID106290,1_LID_105965_147_length_32612_cov_57.813084,0.037,32612,0.4945,2.4991,815,23,16,0.4895,0,0.25
LID106290,2_LID_108406_319_length_33793_cov_3042.057049,0.0134,33793,0.5329,1.1866,401,8,7,0.6085,0,0.13
LID106290,3_LID_108304_5458_2674_1100_9120_632_updated,0.0215,34219,0.4927,1.3209,452,13,11,0.4632,0,0.21
LID106290,4_LID_107882_345_length_34311_cov_8.59512,0.0207,34311,0.5302,1.3028,447,13,13,0.5493,0,0.19
LID106290,5_LID_105867_65_length_34064_cov_12.309771,0.0159,34064,0.5259,1.0099,344,11,9,0.461,0,0.17
LID106290,6_LID_107883_492_length_34868_cov_56.276093,0.0383,34868,0.5993,2.6672,930,26,19,0.6171,0,0.25
LID106290,7_LID_105984_101_length_34574_cov_32.439343,0.0202,34574,0.5178,1.6255,562,10,12,0.5639,0,0.17
,,,,,,,,,,,
,,,,,,,,,,,
LID106291,1_LID_105965_147_length_32612_cov_57.813084,0.0235,32612,0.4945,1.4535,474,14,14,0.4394,0,0.21
LID106291,2_LID_108406_319_length_33793_cov_3042.057049,0.0377,33793,0.5329,2.5567,864,18,19,0.5248,0,0.25
LID106291,3_LID_108304_5458_2674_1100_9120_632_updated,0.0313,34219,0.4927,1.9521,668,20,20,0.4729,0,0.25
LID106291,4_LID_107882_345_length_34311_cov_8.59512,0.0323,34311,0.5302,1.67,573,20,21,0.5265,0,0.29
LID106291,5_LID_105867_65_length_34064_cov_12.309771,0.0178,34064,0.5259,1.2506,426,12,11,0.4749,0,0.18
LID106291,6_LID_107883_492_length_34868_cov_56.276093,0.0284,34868,0.5993,1.8039,629,18,16,0.617,0,0.22
LID106291,7_LID_105984_101_length_34574_cov_32.439343,0.0294,34574,0.5178,1.5619,540,21,17,0.5219,0,0.25
,,,,,,,,,,,
,,,,,,,,,,,
LID106292,1_LID_105965_147_length_32612_cov_57.813084,0.014,32612,0.4945,0.8984,293,7,8,0.5258,0,0.15
LID106292,2_LID_108406_319_length_33793_cov_3042.057049,0.0112,33793,0.5329,0.6717,227,8,6,0.5064,0,0.15
LID106292,3_LID_108304_5458_2674_1100_9120_632_updated,0.0177,34219,0.4927,0.6692,229,9,6,0.4715,0,0.25
LID106292,4_LID_107882_345_length_34311_cov_8.59512,0.0024,34311,0.5302,0.239,82,2,1,0.439,0,0.05
LID106292,5_LID_105867_65_length_34064_cov_12.309771,0.0148,34064,0.5259,0.9159,312,7,8,0.495,0,0.16
LID106292,6_LID_107883_492_length_34868_cov_56.276093,0.0176,34868,0.5993,0.9292,324,10,11,0.633,0,0.18
LID106292,7_LID_105984_101_length_34574_cov_32.439343,0.0105,34574,0.5178,0.6739,233,7,7,0.5184,0,0.13
,,,,,,,,,,,
,,,,,,,,,,,
LID106293,1_LID_105965_147_length_32612_cov_57.813084,0.0133,32612,0.4945,0.8463,276,11,5,0.4386,0,0.16
LID106293,2_LID_108406_319_length_33793_cov_3042.057049,0.0237,33793,0.5329,1.5121,511,16,16,0.566,0,0.21
LID106293,3_LID_108304_5458_2674_1100_9120_632_updated,0.0118,34219,0.4927,0.7773,266,6,9,0.4499,0,0.14
LID106293,4_LID_107882_345_length_34311_cov_8.59512,0.0136,34311,0.5302,0.9676,332,7,8,0.533,0,0.15
LID106293,5_LID_105867_65_length_34064_cov_12.309771,0.0172,34064,0.5259,1.1361,387,9,9,0.5265,0,0.17
LID106293,6_LID_107883_492_length_34868_cov_56.276093,0.032,34868,0.5993,1.8154,633,20,21,0.6526,0,0.26
LID106293,7_LID_105984_101_length_34574_cov_32.439343,0.0092,34574,0.5178,0.6276,217,6,6,0.5016,0,0.12
,,,,,,,,,,,
,,,,,,,,,,,
LID106295,1_LID_105965_147_length_32612_cov_57.813084,0,32612,0.4945,0,0,0,0,0,0,0
LID106295,2_LID_108406_319_length_33793_cov_3042.057049,0.0131,33793,0.5329,1.0979,371,2,2,0.5873,0,0.13
LID106295,3_LID_108304_5458_2674_1100_9120_632_updated,0.0064,34219,0.4927,0.3594,123,4,5,0.4395,0,0.11
LID106295,4_LID_107882_345_length_34311_cov_8.59512,0.0036,34311,0.5302,0.2711,93,1,3,0.459,0,0.07
LID106295,5_LID_105867_65_length_34064_cov_12.309771,0.0051,34064,0.5259,0.3493,119,2,4,0.5091,0,0.09
LID106295,6_LID_107883_492_length_34868_cov_56.276093,0.0063,34868,0.5993,0.3585,125,3,4,0.6465,0,0.11
LID106295,7_LID_105984_101_length_34574_cov_32.439343,0.0024,34574,0.5178,0.1649,57,2,1,0.4762,0,0.06
,,,,,,,,,,,
,,,,,,,,,,,
LID106298,1_LID_105965_147_length_32612_cov_57.813084,0.0035,32612,0.4945,0.1748,57,1,3,0.4545,0,0.08
LID106298,2_LID_108406_319_length_33793_cov_3042.057049,0.0052,33793,0.5329,0.3196,108,2,5,0.5323,0,0.1
LID106298,3_LID_108304_5458_2674_1100_9120_632_updated,0.0068,34219,0.4927,0.339,116,4,4,0.5345,0,0.12
LID106298,4_LID_107882_345_length_34311_cov_8.59512,0.0045,34311,0.5302,0.4488,154,4,1,0.5704,0,0.07
LID106298,5_LID_105867_65_length_34064_cov_12.309771,0.0068,34064,0.5259,0.502,171,3,4,0.5859,0,0.1
LID106298,6_LID_107883_492_length_34868_cov_56.276093,0.0083,34868,0.5993,0.4646,162,5,4,0.76,0,0.12
LID106298,7_LID_105984_101_length_34574_cov_32.439343,0.0036,34574,0.5178,0.3644,126,2,3,0.6741,0,0.06
,,,,,,,,,,,
,,,,,,,,,,,
LID106299,1_LID_105965_147_length_32612_cov_57.813084,0.0217,32612,0.4945,1.478,482,9,12,0.4705,0,0.19
LID106299,2_LID_108406_319_length_33793_cov_3042.057049,0.0196,33793,0.5329,1.3257,448,10,9,0.4888,0,0.18
LID106299,3_LID_108304_5458_2674_1100_9120_632_updated,0.0219,34219,0.4927,1.5342,525,14,10,0.4566,0,0.19
LID106299,4_LID_107882_345_length_34311_cov_8.59512,0.0161,34311,0.5302,1.09,374,9,9,0.5441,0,0.16
LID106299,5_LID_105867_65_length_34064_cov_12.309771,0.0128,34064,0.5259,0.7809,266,6,7,0.4591,0,0.16
LID106299,6_LID_107883_492_length_34868_cov_56.276093,0.0187,34868,0.5993,1.2934,451,11,9,0.5797,0,0.17
LID106299,7_LID_105984_101_length_34574_cov_32.439343,0.0116,34574,0.5178,0.7173,248,9,7,0.5619,0,0.14
,,,,,,,,,,,
,,,,,,,,,,,
LID106300,1_LID_105965_147_length_32612_cov_57.813084,0.0115,32612,0.4945,0.7145,233,6,7,0.4398,0,0.14
LID106300,2_LID_108406_319_length_33793_cov_3042.057049,0.0066,33793,0.5329,0.583,197,1,5,0.5449,0,0.09
LID106300,3_LID_108304_5458_2674_1100_9120_632_updated,0.0041,34219,0.4927,0.3273,112,2,3,0.5036,0,0.07
LID106300,4_LID_107882_345_length_34311_cov_8.59512,0.0082,34311,0.5302,0.4488,154,6,5,0.6246,0,0.14
LID106300,5_LID_105867_65_length_34064_cov_12.309771,0.007,34064,0.5259,0.4756,162,3,6,0.5813,0,0.11
LID106300,6_LID_107883_492_length_34868_cov_56.276093,0.0163,34868,0.5993,0.8633,301,9,12,0.6045,0,0.18
LID106300,7_LID_105984_101_length_34574_cov_32.439343,0.0093,34574,0.5178,0.6681,231,7,4,0.5309,0,0.12
,,,,,,,,,,,
,,,,,,,,,,,
LID106301,1_LID_105965_147_length_32612_cov_57.813084,0.0103,32612,0.4945,0.6961,227,2,2,0.3796,0,0.13
LID106301,2_LID_108406_319_length_33793_cov_3042.057049,0.007,33793,0.5329,0.438,148,4,4,0.5193,0,0.11
LID106301,3_LID_108304_5458_2674_1100_9120_632_updated,0.0093,34219,0.4927,0.4033,138,4,7,0.4512,0,0.16
LID106301,4_LID_107882_345_length_34311_cov_8.59512,0.0063,34311,0.5302,0.478,164,4,2,0.5183,0,0.1
LID106301,5_LID_105867_65_length_34064_cov_12.309771,0.006,34064,0.5259,0.3493,119,4,3,0.6068,0,0.13
LID106301,6_LID_107883_492_length_34868_cov_56.276093,0.0154,34868,0.5993,0.8919,311,7,8,0.6214,0,0.19
LID106301,7_LID_105984_101_length_34574_cov_32.439343,0.003,34574,0.5178,0.2111,73,4,0,0.4375,0,0.07
,,,,,,,,,,,
,,,,,,,,,,,
LID106302,1_LID_105965_147_length_32612_cov_57.813084,0.1538,32612,0.4945,9.196,2999,24,25,0.4974,0,0.53
